XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
251089.33578747,2548092.91895339,11292,11300,5650,17.0078049612021
251089.33578747,2548092.91895339,11292,11760,5880,110.486667525472
245088.81836606,2548093.34678781,11296,11208,5648,58.6288543737164
245088.81836606,2548093.34678781,11296,11304,5652,2.6716146077142
245088.81836606,2548093.34678781,11296,11386,5694,233.015868666056
248975.62862617,2548093.57182046,11298,11054,5649,125.086110147988
248975.62862617,2548093.57182046,11298,11319,5660,6.87196521216609
248975.62862617,2548093.57182046,11298,11324,5662,27.1424181103043
251106.33035185,2548093.58993129,11300,11292,5650,17.0078049612021
251106.33035185,2548093.58993129,11300,11211,5651,19.3014675790055
251106.33035185,2548093.58993129,11300,11306,5653,167.36249995973
251106.33035185,2548093.58993129,11300,11641,5821,79.8320595484167
245091.34584512,2548094.21245184,11304,11296,5652,2.6716146077142
245091.34584512,2548094.21245184,11304,11386,5693,37.0817635368936
245091.34584512,2548094.21245184,11304,11519,5760,46.0913157303209
251273.31880760,2548085.86822936,11306,11300,5653,167.36249995973
251273.31880760,2548085.86822936,11306,11238,18164,46.5800502394602
251273.31880760,2548085.86822936,11306,36324,18164,46.5800502394602
247900.77625600,2548095.37014501,11308,11084,5654,60.1069117587806
247900.77625600,2548095.37014501,11308,11310,5655,78.9408124181963
247900.77625600,2548095.37014501,11308,11330,5666,51.7249249502112
247900.77625600,2548095.37014501,11308,11466,5733,27.3200693644369
247979.71705983,2548095.40696671,11310,11308,5655,78.9408124181963
247979.71705983,2548095.40696671,11310,11096,5656,55.3853586540532
247979.71705983,2548095.40696671,11310,11158,5657,205.594185332484
252210.20071523,2548099.39706476,11316,11178,5658,60.6940506144189
252210.20071523,2548099.39706476,11316,11118,5659,52.9561330931004
252210.20071523,2548099.39706476,11316,11626,5813,71.2854176058704
248978.96994034,2548099.57677887,11319,11298,5660,6.87196521216609
248978.96994034,2548099.57677887,11319,10744,5661,353.896051808899
248978.96994034,2548099.57677887,11319,11437,5719,20.3535155094209
248952.61915780,2548099.98438133,11324,11298,5662,27.1424181103043
248952.61915780,2548099.98438133,11324,11187,5671,246.098150921859
248952.61915780,2548099.98438133,11324,11362,5681,6.92198602312408
252973.26148869,2548100.36612264,11326,10636,5663,227.506665583146
252973.26148869,2548100.36612264,11326,11092,5664,229.385578530743
252973.26148869,2548100.36612264,11326,11395,5698,45.740128891845
252973.26148869,2548100.36612264,11326,11537,5770,40.0702517190865
247828.55746437,2547989.40422481,11329,11330,5665,113.250308610556
247849.33010905,2548100.73315022,11330,11329,5665,113.250308610556
247849.33010905,2548100.73315022,11330,11308,5666,51.7249249502112
247849.33010905,2548100.73315022,11330,11358,5680,41.8452073217584
247216.69132633,2548101.49379442,11334,11168,5667,42.5119638532874
247216.69132633,2548101.49379442,11334,11344,5672,82.572301565867
247216.69132633,2548101.49379442,11334,11418,5709,159.199121757671
252704.06984729,2548099.49297767,11336,11088,5668,142.142104417176
252704.06984729,2548099.49297767,11336,11530,5765,41.1499051291368
256070.83290038,2548102.21924021,11337,11257,5669,14.4626986205048
256070.83290038,2548102.21924021,11337,11221,5670,29.5418617522939
256070.83290038,2548102.21924021,11337,11495,5748,32.5764639293149
247299.25353817,2548102.78459353,11344,11334,5672,82.572301565867
247299.25353817,2548102.78459353,11344,11164,5673,51.8553662234587
247299.25353817,2548102.78459353,11344,11821,5911,128.580254929153
245818.71523623,2548103.33657074,11348,11078,5674,73.9751510823578
245818.71523623,2548103.33657074,11348,11380,5690,45.897052950004
245818.71523623,2548103.33657074,11348,11606,5803,61.685540542224
257196.14058878,2548103.62267549,11350,10036,5675,434.023820152882
257196.14058878,2548103.62267549,11350,11363,5682,11.5843048238583
257196.14058878,2548103.62267549,11350,11367,5685,5.27448232006485
253891.21950834,2548104.06212036,11352,11090,5676,73.7252437191588
253891.21950834,2548104.06212036,11352,11376,5689,12.9797880972446
253891.21950834,2548104.06212036,11352,11426,5713,25.9110417884522
249524.53496652,2548104.17719810,11354,11284,5677,12.5231476561268
249524.53496652,2548104.17719810,11354,11372,5686,3.56500333572806
249524.53496652,2548104.17719810,11354,11488,5744,30.1477367303456
249552.21807863,2548104.33560711,11355,11287,5678,12.030678948178
249552.21807863,2548104.33560711,11355,11397,5699,8.96052350800703
249552.21807863,2548104.33560711,11355,11835,5918,234.201065147248
247785.57446769,2547985.74989591,11357,11358,5679,121.608021399432
247807.73719953,2548105.32131468,11358,11357,5679,121.608021399432
247807.73719953,2548105.32131468,11358,11330,5680,41.8452073217584
247807.73719953,2548105.32131468,11358,11461,5731,122.901030977103
248950.61730886,2548106.61057868,11362,11324,5681,6.92198602312408
248950.61730886,2548106.61057868,11362,11262,5687,141.231066410181
248950.61730886,2548106.61057868,11362,11406,5703,7.05627573027001
257206.42580477,2548106.74686261,11363,11350,5682,11.5843048238583
257206.42580477,2548106.74686261,11363,10038,5683,435.490446825915
257206.42580477,2548106.74686261,11363,11423,5712,9.03269877053009
257206.42580477,2548106.74686261,11363,11455,5728,88.3992549053308
257192.16477503,2548106.98870932,11367,10739,5684,549.079693947938
257192.16477503,2548106.98870932,11367,11350,5685,5.27448232006485
257192.16477503,2548106.98870932,11367,11400,5701,5.59190049244329
249525.76001572,2548107.52510838,11372,11354,5686,3.56500333572806
249525.76001572,2548107.52510838,11372,11404,5702,7.16024741846416
253878.90864351,2548108.17520997,11376,11276,5688,26.4217233565083
253878.90864351,2548108.17520997,11376,11352,5689,12.9797880972446
253878.90864351,2548108.17520997,11376,11411,5706,10.9800735937706
245773.18354929,2548109.11627259,11380,11348,5690,45.897052950004
248123.68247060,2548109.61006575,11382,11282,5691,36.3793760087471
248123.68247060,2548109.61006575,11382,11466,5734,223.332478841741
248123.68247060,2548109.61006575,11382,11494,5747,158.775853717584
248482.46571549,2548109.61948725,11384,11151,5692,54.4298623088583
248482.46571549,2548109.61948725,11384,11433,5718,60.6972406908107
248482.46571549,2548109.61948725,11384,11754,5878,91.3975192401156
245125.00440334,2548109.77389926,11386,11304,5693,37.0817635368936
245125.00440334,2548109.77389926,11386,11296,5694,233.015868666056
245125.00440334,2548109.77389926,11386,11519,5776,67.720745707588
248196.14407270,2548109.81217639,11389,11263,5695,21.9946246177609
248196.14407270,2548109.81217639,11389,11185,5696,205.705809265884
248196.14407270,2548109.81217639,11389,11429,5715,6.55058673441934
260573.02527741,2548110.99262003,11393,11171,5697,382.473220044134
260573.02527741,2548110.99262003,11393,11450,5726,6.98497100221521
260573.02527741,2548110.99262003,11393,11600,5822,926.931263037444
252928.90558890,2548111.53364451,11395,11326,5698,45.740128891845
252928.90558890,2548111.53364451,11395,11414,5707,58.9417483115191
252928.90558890,2548111.53364451,11395,11510,5756,27.4292906491072
249547.56444128,2548111.85912684,11397,11355,5699,8.96052350800703
249547.56444128,2548111.85912684,11397,11409,5705,6.12557417291439
249547.56444128,2548111.85912684,11397,11852,5926,233.931288631757
257190.96996851,2548112.37053217,11400,10898,5700,406.825947966074
257190.96996851,2548112.37053217,11400,11367,5701,5.59190049244329
257190.96996851,2548112.37053217,11400,11408,5704,1.53568233242676
249530.50435413,2548112.80869671,11404,11372,5702,7.16024741846416
249530.50435413,2548112.80869671,11404,11409,5708,12.1358520371159
249530.50435413,2548112.80869671,11404,12546,6273,329.980976073529
249530.50435413,2548112.80869671,11404,12802,6402,482.130028782201
248952.56657291,2548113.39227440,11406,11362,5703,7.05627573027001
248952.56657291,2548113.39227440,11406,11446,5723,7.11178364857065
248952.56657291,2548113.39227440,11406,11978,5990,213.714279472881
257191.29166779,2548113.87214124,11408,11400,5704,1.53568233242676
257191.29166779,2548113.87214124,11408,11440,5720,2.92617187255458
249542.16560237,2548114.67495229,11409,11397,5705,6.12557417291439
249542.16560237,2548114.67495229,11409,11404,5708,12.1358520371159
249542.16560237,2548114.67495229,11409,12537,6269,321.571656098619
253870.21958026,2548114.88804812,11411,11376,5706,10.9800735937706
253870.21958026,2548114.88804812,11411,12045,6023,185.56551576481
253870.21958026,2548114.88804812,11411,12314,6158,242.364303428644
252870.07589405,2548115.02865949,11414,11395,5707,58.9417483115191
252870.07589405,2548115.02865949,11414,11419,5711,36.8344771850857
252870.07589405,2548115.02865949,11414,11478,5739,10.5578561176846
247059.35916704,2548115.21432572,11418,11334,5709,159.199121757671
247059.35916704,2548115.21432572,11418,11655,5829,173.148974145402
247059.35916704,2548115.21432572,11418,12092,6046,209.958331496398
252833.24235734,2548115.29187592,11419,10409,5710,399.364784012133
252833.24235734,2548115.29187592,11419,11414,5711,36.8344771850857
252833.24235734,2548115.29187592,11419,11526,5763,119.116194420772
257206.82191865,2548115.38247862,11423,11363,5712,9.03269877053009
257206.82191865,2548115.38247862,11423,11443,5722,2.93086209705796
257206.82191865,2548115.38247862,11423,11470,5735,86.1083092124486
253913.31200661,2548115.45542350,11426,11352,5713,25.9110417884522
253913.31200661,2548115.45542350,11426,11239,5714,41.4373542808726
253913.31200661,2548115.45542350,11426,12910,6456,487.731003556501
248193.36167285,2548115.74247466,11429,11389,5715,6.55058673441934
248193.36167285,2548115.74247466,11429,11482,5742,43.4221251036367
248193.36167285,2548115.74247466,11429,11547,5774,39.5151800588174
248193.36167285,2548115.74247466,11429,12503,6252,303.831843847773
249242.23153227,2548115.76193497,11432,11210,5716,42.8200602221488
249242.23153227,2548115.76193497,11432,11490,5745,14.5983918334902
249242.23153227,2548115.76193497,11432,11514,5757,125.215595938717
248422.09143080,2548115.87254854,11433,11185,5717,58.9798136587329
248422.09143080,2548115.87254854,11433,11384,5718,60.6972406908107
248422.09143080,2548115.87254854,11433,11521,5761,25.0333208781276
248968.63401430,2548116.24807175,11437,11319,5719,20.3535155094209
248968.63401430,2548116.24807175,11437,11446,5724,10.5062891790547
248968.63401430,2548116.24807175,11437,11794,5897,184.351413103296
257192.62596133,2548116.47639594,11440,11408,5720,2.92617187255458
257192.62596133,2548116.47639594,11440,11443,5727,13.8641468181821
257192.62596133,2548116.47639594,11440,11938,5970,165.766881401532
251938.08736889,2548116.69048157,11441,11069,5721,85.7674943994399
251938.08736889,2548116.69048157,11441,11463,5732,98.4469704563669
251938.08736889,2548116.69048157,11441,11637,5820,57.2613507206901
257204.99253109,2548117.67230258,11443,11423,5722,2.93086209705796
257204.99253109,2548117.67230258,11443,11440,5727,13.8641468181821
257204.99253109,2548117.67230258,11443,13121,6561,547.95457871072
248958.22803036,2548117.69638478,11446,11406,5723,7.11178364857065
248958.22803036,2548117.69638478,11446,11437,5724,10.5062891790547
248958.22803036,2548117.69638478,11446,11769,5885,125.259796589371
260572.05890249,2548117.91041877,11450,11192,5725,382.187585878167
260572.05890249,2548117.91041877,11450,11393,5726,6.98497100221521
260572.05890249,2548117.91041877,11450,11672,5838,923.747933944849
260572.05890249,2548117.91041877,11450,12142,6071,201.332670605859
257293.75049139,2548120.18064741,11455,11363,5728,88.3992549053308
257293.75049139,2548120.18064741,11455,11457,5729,664.301100710938
257293.75049139,2548120.18064741,11455,11470,5736,4.03536401484184
257293.75049139,2548120.18064741,11455,12557,6279,779.82208768739
257939.60222959,2547980.59431576,11457,11455,5729,664.301100710938
246709.13376613,2548120.56808518,11459,11218,5730,105.855566305428
247685.84187167,2548120.99923910,11461,11358,5731,122.901030977103
247685.84187167,2548120.99923910,11461,11564,5782,26.8307067874934
247685.84187167,2548120.99923910,11461,11821,5912,439.384089632928
252036.40039166,2548121.82424699,11463,11441,5732,98.4469704563669
247901.23518871,2548122.68635944,11466,11308,5733,27.3200693644369
247901.23518871,2548122.68635944,11466,11382,5734,223.332478841741
247901.23518871,2548122.68635944,11466,11498,5749,9.21748264531166
247901.23518871,2548122.68635944,11466,11564,5783,214.90943094638
257292.25231703,2548123.92759768,11470,11423,5735,86.1083092124486
257292.25231703,2548123.92759768,11470,11455,5736,4.03536401484184
257292.25231703,2548123.92759768,11470,12568,6284,782.254637283488
245620.15618063,2548124.51870202,11474,11060,5737,112.785739823423
245620.15618063,2548124.51870202,11474,11570,5785,52.6814879900201
245620.15618063,2548124.51870202,11474,11820,5910,108.891486698935
244377.56933883,2548125.33583206,11475,10685,5738,233.802689705923
244377.56933883,2548125.33583206,11475,11613,5807,42.7616483929472
244377.56933883,2548125.33583206,11475,12649,6325,355.881111077499
252870.18823891,2548125.58591787,11478,11414,5739,10.5578561176846
252870.18823891,2548125.58591787,11478,11510,5755,72.9938432188308
252870.18823891,2548125.58591787,11478,11526,5764,154.410123898239
252870.18823891,2548125.58591787,11478,11702,5851,61.9048686831095
249923.02821013,2548126.56045385,11479,10963,5740,132.193765961337
249923.02821013,2548126.56045385,11479,11576,5788,242.766130746478
249923.02821013,2548126.56045385,11479,11869,5936,115.98153470139
248153.00773768,2548128.76311037,11482,11282,5741,37.8050016734801
248153.00773768,2548128.76311037,11482,11429,5742,43.4221251036367
248153.00773768,2548128.76311037,11482,11491,5746,17.437549246618
248153.00773768,2548128.76311037,11482,12162,6081,200.112563257276
256049.57915875,2548129.67657990,11486,11278,5743,38.1962357587936
256049.57915875,2548129.67657990,11486,11495,5751,8.28428817607903
256049.57915875,2548129.67657990,11486,11574,5787,24.3289414974856
249508.83217304,2548129.91254941,11488,11354,5744,30.1477367303456
249508.83217304,2548129.91254941,11488,11578,5790,31.3720152025011
249240.15519579,2548130.21191321,11490,11432,5745,14.5983918334902
249240.15519579,2548130.21191321,11490,11558,5779,150.318463540574
249240.15519579,2548130.21191321,11490,11768,5884,76.1855882962081
248135.68878734,2548130.79340168,11491,11482,5746,17.437549246618
248135.68878734,2548130.79340168,11491,11494,5752,167.800827187817
248135.68878734,2548130.79340168,11491,11523,5762,99.3123415094573
247968.10700054,2548130.80394047,11494,11382,5747,158.775853717584
247968.10700054,2548130.80394047,11494,11498,5750,66.7391109506299
247968.10700054,2548130.80394047,11494,11491,5752,167.800827187817
256056.54103150,2548131.48016537,11495,11337,5748,32.5764639293149
256056.54103150,2548131.48016537,11495,11486,5751,8.28428817607903
